Time,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   ,Monican01   
01.10.2014 23:00:00,338.90625   ,352.96875   ,255.93750   ,341.71875   ,345.93750   ,341.71875   ,312.18750   ,344.53125   ,326.25000   ,316.40625   ,316.40625   ,323.43750   ,333.28125   ,320.62500   ,351.56250   ,344.53125   ,345.93750   ,348.75000   ,348.75000   ,343.12500   ,347.34375   ,344.53125   ,336.09375   ,343.12500   ,352.96875   ,1.40625     ,355.78125   ,7.03125     ,11.25000    ,4.21875     ,345.93750   ,18.28125    ,343.12500   ,4.21875     ,347.34375   ,21.09375    ,15.46875    ,29.53125    ,8.43750     ,2.81250     ,358.59375   ,22.50000    ,16.87500    ,42.18750    ,29.53125    ,11.25000    ,28.12500    ,32.34375    ,19.68750    ,352.96875   ,0.00000     ,0.00000     ,0.00000     ,0.04120     ,0.04120     ,0.04120     ,0.37079     ,1.40076     ,1.51062     ,0.49438     ,0.81024     ,1.51062     ,1.63422     ,1.02997     ,1.26343     ,1.86768     ,0.76904     ,0.90637     ,0.30212     ,0.72784     ,0.63171     ,0.63171     ,0.26093     ,0.37079     ,0.30212     ,0.19226     ,0.26093     ,0.23346     ,0.20599     ,0.16479     ,0.06866     ,0.06866     ,0.12360     ,0.06866     ,0.05493     ,0.10986     ,0.04120     ,0.05493     ,0.04120     ,0.06866     ,0.01373     ,0.04120     ,0.04120     ,0.04120     ,0.04120     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,61.87500    ,70.31250    ,68.20313    ,71.36719    ,75.93750    ,62.22656    ,45.70313    ,44.29688    ,38.32031    ,47.10938    ,42.53906    ,27.77344    ,27.42188    ,25.66406    ,30.23438    ,18.28125    ,26.36719    ,21.09375    ,40.42969    ,27.07031    ,31.64063    ,29.53125    ,30.93750    ,35.15625    ,37.26563    ,34.80469    ,35.85938    ,33.39844    ,34.45313    ,34.10156    ,53.78906    ,39.02344    ,40.78125    ,41.13281    ,53.78906    ,39.72656    ,50.62500    ,43.24219    ,49.92188    ,44.29688    ,52.38281    ,37.26563    ,41.48438    ,45.70313    ,39.37500    ,51.67969    ,49.21875    ,43.24219    ,48.16406    ,59.06250    
02.10.2014 00:00:00,320.62500   ,341.71875   ,32.34375    ,123.75000   ,241.87500   ,352.96875   ,334.68750   ,320.62500   ,330.46875   ,323.43750   ,331.87500   ,312.18750   ,319.21875   ,331.87500   ,351.56250   ,354.37500   ,337.50000   ,345.93750   ,350.15625   ,355.78125   ,0.00000     ,341.71875   ,329.06250   ,357.18750   ,344.53125   ,352.96875   ,1.40625     ,14.06250    ,351.56250   ,23.90625    ,12.65625    ,350.15625   ,1.40625     ,30.93750    ,2.81250     ,1.40625     ,23.90625    ,347.34375   ,343.12500   ,358.59375   ,28.12500    ,331.87500   ,23.90625    ,46.40625    ,14.06250    ,22.50000    ,30.93750    ,43.59375    ,4.21875     ,352.96875   ,0.00000     ,0.00000     ,0.00000     ,0.02747     ,0.01373     ,0.01373     ,0.50812     ,2.73285     ,1.16730     ,0.83771     ,1.05743     ,1.26343     ,1.59302     ,1.55182     ,1.92261     ,1.05743     ,1.97754     ,0.49438     ,1.40076     ,0.54932     ,0.70038     ,0.53558     ,0.30212     ,0.52185     ,0.26093     ,0.31586     ,0.20599     ,0.13733     ,0.28839     ,0.17853     ,0.12360     ,0.12360     ,0.02747     ,0.04120     ,0.04120     ,0.04120     ,0.06866     ,0.02747     ,0.02747     ,0.01373     ,0.02747     ,0.02747     ,0.02747     ,0.01373     ,0.02747     ,0.02747     ,0.00000     ,0.01373     ,0.01373     ,0.01373     ,74.17969    ,77.69531    ,75.93750    ,72.07031    ,71.36719    ,71.01563    ,47.46094    ,21.79688    ,32.69531    ,31.28906    ,35.85938    ,30.23438    ,28.47656    ,24.96094    ,16.87500    ,34.10156    ,18.98438    ,33.75000    ,23.55469    ,30.58594    ,24.60938    ,32.69531    ,40.07813    ,27.42188    ,32.69531    ,25.31250    ,29.53125    ,43.24219    ,35.50781    ,30.58594    ,40.42969    ,37.26563    ,54.14063    ,52.73438    ,56.25000    ,55.19531    ,39.02344    ,49.57031    ,47.46094    ,50.97656    ,52.38281    ,52.73438    ,53.78906    ,52.73438    ,51.32813    ,53.43750    ,61.17188    ,54.49219    ,58.35938    ,46.40625    
02.10.2014 01:00:00,319.21875   ,19.68750    ,344.53125   ,36.56250    ,305.15625   ,322.03125   ,322.03125   ,323.43750   ,324.84375   ,313.59375   ,313.59375   ,313.59375   ,326.25000   ,320.62500   ,331.87500   ,340.31250   ,344.53125   ,351.56250   ,348.75000   ,354.37500   ,347.34375   ,351.56250   ,336.09375   ,348.75000   ,350.15625   ,355.78125   ,340.31250   ,4.21875     ,9.84375     ,351.56250   ,357.18750   ,348.75000   ,14.06250    ,341.71875   ,0.00000     ,7.03125     ,350.15625   ,1.40625     ,9.84375     ,317.81250   ,7.03125     ,14.06250    ,19.68750    ,7.03125     ,25.31250    ,354.37500   ,23.90625    ,2.81250     ,341.71875   ,33.75000    ,0.00000     ,0.00000     ,0.00000     ,0.02747     ,0.01373     ,0.02747     ,0.27466     ,2.22473     ,1.41449     ,0.49438     ,0.89264     ,0.65918     ,1.07117     ,1.46942     ,1.95007     ,1.77155     ,0.79651     ,1.63422     ,0.86517     ,0.56305     ,0.24719     ,0.48065     ,0.26093     ,0.41199     ,0.30212     ,0.35706     ,0.13733     ,0.21973     ,0.15106     ,0.08240     ,0.16479     ,0.15106     ,0.06866     ,0.06866     ,0.08240     ,0.05493     ,0.05493     ,0.05493     ,0.05493     ,0.01373     ,0.01373     ,0.04120     ,0.01373     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.00000     ,0.01373     ,0.01373     ,70.66406    ,56.60156    ,62.92969    ,75.58594    ,75.23438    ,56.25000    ,58.35938    ,31.99219    ,24.96094    ,35.50781    ,39.37500    ,35.15625    ,30.93750    ,19.33594    ,23.55469    ,25.31250    ,35.15625    ,20.74219    ,27.07031    ,24.60938    ,33.04688    ,32.69531    ,30.93750    ,29.53125    ,34.10156    ,28.12500    ,31.99219    ,33.39844    ,37.96875    ,50.97656    ,32.69531    ,39.02344    ,56.25000    ,42.18750    ,45.00000    ,53.08594    ,42.89063    ,39.72656    ,45.70313    ,59.76563    ,54.14063    ,47.10938    ,57.65625    ,54.84375    ,56.60156    ,46.75781    ,49.57031    ,62.22656    ,69.60938    ,78.04688    
02.10.2014 02:00:00,217.96875   ,68.90625    ,53.43750    ,15.46875    ,8.43750     ,333.28125   ,331.87500   ,333.28125   ,313.59375   ,303.75000   ,309.37500   ,307.96875   ,330.46875   ,322.03125   ,340.31250   ,331.87500   ,333.28125   ,354.37500   ,345.93750   ,343.12500   ,338.90625   ,347.34375   ,344.53125   ,344.53125   ,348.75000   ,344.53125   ,354.37500   ,351.56250   ,357.18750   ,338.90625   ,348.75000   ,343.12500   ,19.68750    ,7.03125     ,331.87500   ,15.46875    ,12.65625    ,345.93750   ,8.43750     ,8.43750     ,18.28125    ,11.25000    ,19.68750    ,21.09375    ,4.21875     ,14.06250    ,347.34375   ,14.06250    ,8.43750     ,39.37500    ,0.00000     ,0.00000     ,0.00000     ,0.02747     ,0.02747     ,0.02747     ,0.67291     ,1.13983     ,0.96130     ,0.64545     ,1.02997     ,1.00250     ,1.42822     ,1.23596     ,2.36206     ,1.01624     ,1.05743     ,1.31836     ,1.08490     ,0.94757     ,0.34332     ,0.72784     ,0.26093     ,0.21973     ,0.41199     ,0.34332     ,0.20599     ,0.17853     ,0.12360     ,0.12360     ,0.15106     ,0.10986     ,0.05493     ,0.05493     ,0.04120     ,0.05493     ,0.04120     ,0.05493     ,0.04120     ,0.04120     ,0.02747     ,0.02747     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.02747     ,0.01373     ,77.69531    ,66.79688    ,66.09375    ,68.90625    ,74.17969    ,71.36719    ,35.15625    ,35.15625    ,29.17969    ,40.78125    ,25.31250    ,30.93750    ,26.01563    ,29.17969    ,22.85156    ,30.93750    ,27.07031    ,24.96094    ,26.71875    ,26.01563    ,34.80469    ,22.14844    ,38.32031    ,42.53906    ,27.77344    ,37.61719    ,35.50781    ,32.69531    ,42.18750    ,36.56250    ,37.61719    ,50.27344    ,50.62500    ,54.49219    ,55.54688    ,46.05469    ,47.81250    ,46.05469    ,60.46875    ,48.51563    ,62.57813    ,57.65625    ,56.95313    ,55.19531    ,46.40625    ,48.51563    ,56.25000    ,48.16406    ,46.40625    ,70.31250    
02.10.2014 03:00:00,208.12500   ,174.37500   ,81.56250    ,195.46875   ,60.46875    ,19.68750    ,344.53125   ,324.84375   ,322.03125   ,326.25000   ,324.84375   ,319.21875   ,326.25000   ,323.43750   ,326.25000   ,340.31250   ,350.15625   ,348.75000   ,354.37500   ,351.56250   ,354.37500   ,340.31250   ,340.31250   ,341.71875   ,355.78125   ,0.00000     ,348.75000   ,355.78125   ,343.12500   ,7.03125     ,348.75000   ,350.15625   ,348.75000   ,345.93750   ,25.31250    ,4.21875     ,16.87500    ,347.34375   ,7.03125     ,343.12500   ,348.75000   ,14.06250    ,23.90625    ,357.18750   ,354.37500   ,8.43750     ,355.78125   ,2.81250     ,12.65625    ,2.81250     ,0.00000     ,0.00000     ,0.00000     ,0.05493     ,0.02747     ,0.04120     ,0.37079     ,4.36707     ,1.23596     ,0.76904     ,1.71661     ,0.53558     ,1.27716     ,1.67542     ,2.82898     ,1.19476     ,0.78278     ,1.18103     ,0.90637     ,0.59052     ,0.54932     ,0.41199     ,0.28839     ,0.30212     ,0.34332     ,0.24719     ,0.16479     ,0.09613     ,0.13733     ,0.13733     ,0.09613     ,0.13733     ,0.09613     ,0.08240     ,0.06866     ,0.02747     ,0.05493     ,0.05493     ,0.08240     ,0.02747     ,0.04120     ,0.02747     ,0.01373     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.02747     ,0.01373     ,76.28906    ,78.04688    ,72.77344    ,76.64063    ,76.99219    ,68.90625    ,43.24219    ,23.55469    ,27.77344    ,29.53125    ,24.25781    ,35.15625    ,26.01563    ,22.14844    ,21.09375    ,26.71875    ,21.79688    ,30.58594    ,30.58594    ,30.23438    ,30.58594    ,31.28906    ,27.07031    ,33.04688    ,31.64063    ,35.15625    ,38.32031    ,39.02344    ,33.75000    ,35.85938    ,46.75781    ,36.91406    ,38.67188    ,45.70313    ,36.21094    ,49.21875    ,41.13281    ,39.37500    ,37.61719    ,46.40625    ,40.07813    ,44.29688    ,52.38281    ,54.49219    ,49.92188    ,61.52344    ,49.21875    ,61.17188    ,36.56250    ,61.87500    
02.10.2014 04:00:00,42.18750    ,37.96875    ,320.62500   ,19.68750    ,331.87500   ,40.78125    ,338.90625   ,330.46875   ,326.25000   ,320.62500   ,316.40625   ,316.40625   ,322.03125   ,326.25000   ,337.50000   ,348.75000   ,345.93750   ,338.90625   ,343.12500   ,347.34375   ,343.12500   ,355.78125   ,337.50000   ,343.12500   ,340.31250   ,352.96875   ,9.84375     ,2.81250     ,337.50000   ,319.21875   ,347.34375   ,347.34375   ,336.09375   ,345.93750   ,9.84375     ,11.25000    ,16.87500    ,347.34375   ,4.21875     ,2.81250     ,354.37500   ,18.28125    ,7.03125     ,347.34375   ,16.87500    ,5.62500     ,341.71875   ,12.65625    ,355.78125   ,18.28125    ,0.00000     ,0.01373     ,0.01373     ,0.02747     ,0.05493     ,0.02747     ,0.53558     ,2.71912     ,1.71661     ,0.78278     ,0.89264     ,1.01624     ,0.89264     ,1.71661     ,1.93634     ,1.19476     ,0.65918     ,0.50812     ,0.53558     ,0.56305     ,0.31586     ,0.52185     ,0.17853     ,0.20599     ,0.26093     ,0.42572     ,0.17853     ,0.10986     ,0.09613     ,0.06866     ,0.15106     ,0.13733     ,0.05493     ,0.13733     ,0.08240     ,0.02747     ,0.08240     ,0.04120     ,0.02747     ,0.04120     ,0.04120     ,0.02747     ,0.04120     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,63.28125    ,46.05469    ,62.92969    ,70.66406    ,65.03906    ,62.92969    ,50.62500    ,34.10156    ,23.90625    ,36.21094    ,39.37500    ,27.07031    ,40.07813    ,24.96094    ,19.33594    ,33.04688    ,33.04688    ,30.23438    ,27.42188    ,30.23438    ,37.26563    ,30.23438    ,45.35156    ,29.88281    ,36.91406    ,31.64063    ,36.56250    ,52.38281    ,44.64844    ,56.95313    ,44.64844    ,35.50781    ,44.29688    ,35.15625    ,39.02344    ,46.40625    ,36.21094    ,44.64844    ,48.51563    ,42.53906    ,43.59375    ,50.27344    ,48.86719    ,55.19531    ,47.10938    ,46.05469    ,52.03125    ,42.89063    ,55.89844    ,37.26563    
02.10.2014 05:00:00,60.46875    ,14.06250    ,47.81250    ,104.06250   ,234.84375   ,348.75000   ,341.71875   ,333.28125   ,324.84375   ,310.78125   ,324.84375   ,300.93750   ,317.81250   ,331.87500   ,323.43750   ,324.84375   ,334.68750   ,322.03125   ,350.15625   ,0.00000     ,345.93750   ,357.18750   ,351.56250   ,351.56250   ,352.96875   ,352.96875   ,347.34375   ,4.21875     ,354.37500   ,347.34375   ,352.96875   ,16.87500    ,8.43750     ,2.81250     ,357.18750   ,5.62500     ,12.65625    ,9.84375     ,341.71875   ,4.21875     ,350.15625   ,4.21875     ,352.96875   ,4.21875     ,340.31250   ,355.78125   ,4.21875     ,23.90625    ,14.06250    ,11.25000    ,0.00000     ,0.00000     ,0.00000     ,0.04120     ,0.04120     ,0.02747     ,0.79651     ,3.22723     ,1.44196     ,1.31836     ,0.82397     ,0.23346     ,0.78278     ,2.76031     ,1.18103     ,1.26343     ,1.09863     ,0.32959     ,0.59052     ,0.57678     ,0.28839     ,0.26093     ,0.26093     ,0.41199     ,0.23346     ,0.30212     ,0.09613     ,0.16479     ,0.16479     ,0.10986     ,0.15106     ,0.06866     ,0.10986     ,0.04120     ,0.09613     ,0.06866     ,0.09613     ,0.04120     ,0.04120     ,0.04120     ,0.02747     ,0.05493     ,0.04120     ,0.04120     ,0.02747     ,0.02747     ,0.01373     ,0.01373     ,0.02747     ,0.00000     ,66.79688    ,74.88281    ,73.82813    ,75.93750    ,64.33594    ,78.04688    ,44.64844    ,27.07031    ,37.61719    ,28.47656    ,43.59375    ,53.43750    ,33.75000    ,20.03906    ,23.20313    ,23.55469    ,33.04688    ,43.59375    ,29.88281    ,28.12500    ,30.93750    ,35.50781    ,40.78125    ,25.66406    ,32.69531    ,36.21094    ,38.32031    ,33.39844    ,39.72656    ,39.02344    ,30.58594    ,47.81250    ,40.78125    ,46.40625    ,41.13281    ,43.59375    ,37.96875    ,47.81250    ,50.97656    ,46.05469    ,42.18750    ,45.35156    ,45.00000    ,44.64844    ,37.26563    ,37.26563    ,37.26563    ,43.24219    ,32.69531    ,45.70313    
02.10.2014 06:00:00,36.56250    ,32.34375    ,25.31250    ,74.53125    ,88.59375    ,21.09375    ,341.71875   ,326.25000   ,322.03125   ,313.59375   ,313.59375   ,320.62500   ,319.21875   ,324.84375   ,330.46875   ,343.12500   ,341.71875   ,345.93750   ,355.78125   ,334.68750   ,337.50000   ,343.12500   ,358.59375   ,340.31250   ,352.96875   ,338.90625   ,358.59375   ,358.59375   ,352.96875   ,350.15625   ,354.37500   ,18.28125    ,19.68750    ,2.81250     ,19.68750    ,7.03125     ,12.65625    ,9.84375     ,2.81250     ,2.81250     ,29.53125    ,25.31250    ,4.21875     ,351.56250   ,16.87500    ,2.81250     ,358.59375   ,26.71875    ,25.31250    ,40.78125    ,0.00000     ,0.00000     ,0.00000     ,0.04120     ,0.02747     ,0.04120     ,0.35706     ,3.00751     ,3.69415     ,1.01624     ,0.71411     ,0.59052     ,1.22223     ,1.44196     ,1.26343     ,1.07117     ,1.29089     ,0.48065     ,0.76904     ,0.31586     ,0.24719     ,0.28839     ,0.24719     ,0.16479     ,0.19226     ,0.21973     ,0.09613     ,0.13733     ,0.09613     ,0.23346     ,0.10986     ,0.06866     ,0.04120     ,0.06866     ,0.09613     ,0.08240     ,0.05493     ,0.04120     ,0.05493     ,0.09613     ,0.05493     ,0.02747     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.02747     ,0.00000     ,27.42188    ,20.03906    ,20.03906    ,74.88281    ,67.85156    ,49.92188    ,35.15625    ,24.25781    ,26.71875    ,34.10156    ,28.47656    ,37.26563    ,23.55469    ,28.82813    ,31.28906    ,27.77344    ,29.53125    ,31.99219    ,28.12500    ,32.34375    ,26.71875    ,37.26563    ,36.91406    ,48.16406    ,40.78125    ,37.96875    ,42.89063    ,40.42969    ,42.53906    ,32.34375    ,38.32031    ,46.05469    ,55.19531    ,45.70313    ,41.13281    ,39.72656    ,50.62500    ,41.83594    ,27.77344    ,36.21094    ,40.42969    ,44.64844    ,42.89063    ,46.05469    ,49.57031    ,52.73438    ,44.64844    ,47.46094    ,32.69531    ,55.54688    
02.10.2014 07:00:00,53.43750    ,68.90625    ,56.25000    ,26.71875    ,23.90625    ,9.84375     ,327.65625   ,330.46875   ,327.65625   ,326.25000   ,313.59375   ,313.59375   ,317.81250   ,334.68750   ,329.06250   ,333.28125   ,345.93750   ,350.15625   ,337.50000   ,344.53125   ,344.53125   ,343.12500   ,355.78125   ,345.93750   ,357.18750   ,354.37500   ,355.78125   ,338.90625   ,345.93750   ,354.37500   ,350.15625   ,352.96875   ,2.81250     ,354.37500   ,7.03125     ,18.28125    ,0.00000     ,357.18750   ,11.25000    ,8.43750     ,16.87500    ,355.78125   ,5.62500     ,8.43750     ,11.25000    ,8.43750     ,39.37500    ,28.12500    ,33.75000    ,16.87500    ,0.00000     ,0.00000     ,0.00000     ,0.04120     ,0.02747     ,0.02747     ,0.27466     ,2.80151     ,2.10114     ,1.26343     ,1.41449     ,0.64545     ,0.60425     ,1.53809     ,1.49689     ,0.78278     ,0.57678     ,0.39825     ,0.41199     ,0.41199     ,0.24719     ,0.16479     ,0.10986     ,0.19226     ,0.20599     ,0.09613     ,0.12360     ,0.05493     ,0.12360     ,0.06866     ,0.08240     ,0.08240     ,0.05493     ,0.06866     ,0.02747     ,0.06866     ,0.02747     ,0.02747     ,0.06866     ,0.01373     ,0.04120     ,0.02747     ,0.02747     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,56.95313    ,28.82813    ,31.28906    ,69.25781    ,73.12500    ,51.67969    ,43.59375    ,30.93750    ,20.39063    ,31.64063    ,25.66406    ,33.04688    ,40.07813    ,21.79688    ,30.58594    ,28.12500    ,26.71875    ,38.32031    ,22.50000    ,26.71875    ,36.56250    ,42.89063    ,39.02344    ,30.23438    ,35.15625    ,45.70313    ,41.83594    ,41.48438    ,33.04688    ,38.32031    ,39.72656    ,43.59375    ,46.40625    ,41.48438    ,49.21875    ,42.18750    ,49.21875    ,55.54688    ,45.00000    ,54.14063    ,34.80469    ,39.37500    ,49.21875    ,42.53906    ,52.38281    ,54.49219    ,42.53906    ,49.57031    ,47.81250    ,27.77344    
02.10.2014 08:00:00,67.50000    ,125.15625   ,102.65625   ,167.34375   ,320.62500   ,16.87500    ,344.53125   ,329.06250   ,317.81250   ,324.84375   ,324.84375   ,322.03125   ,319.21875   ,338.90625   ,330.46875   ,340.31250   ,331.87500   ,341.71875   ,347.34375   ,334.68750   ,338.90625   ,355.78125   ,337.50000   ,340.31250   ,343.12500   ,348.75000   ,357.18750   ,343.12500   ,358.59375   ,343.12500   ,319.21875   ,305.15625   ,355.78125   ,352.96875   ,11.25000    ,16.87500    ,354.37500   ,358.59375   ,336.09375   ,336.09375   ,4.21875     ,348.75000   ,351.56250   ,347.34375   ,358.59375   ,9.84375     ,357.18750   ,18.28125    ,40.78125    ,35.15625    ,0.00000     ,0.00000     ,0.00000     ,0.02747     ,0.01373     ,0.02747     ,0.06866     ,3.79028     ,3.00751     ,2.12860     ,0.67291     ,0.68665     ,0.87891     ,0.85144     ,1.64795     ,0.89264     ,0.86517     ,0.45319     ,0.53558     ,0.31586     ,0.41199     ,0.23346     ,0.26093     ,0.23346     ,0.08240     ,0.08240     ,0.17853     ,0.17853     ,0.08240     ,0.09613     ,0.06866     ,0.02747     ,0.05493     ,0.05493     ,0.04120     ,0.02747     ,0.02747     ,0.04120     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,68.55469    ,55.54688    ,72.77344    ,60.82031    ,60.82031    ,70.31250    ,50.27344    ,18.28125    ,22.14844    ,17.22656    ,33.04688    ,36.21094    ,35.15625    ,28.47656    ,22.85156    ,30.93750    ,30.58594    ,35.85938    ,33.39844    ,33.04688    ,26.01563    ,35.15625    ,27.77344    ,37.61719    ,49.21875    ,45.35156    ,42.89063    ,35.85938    ,42.18750    ,44.29688    ,47.10938    ,59.06250    ,47.81250    ,50.27344    ,50.27344    ,47.81250    ,53.43750    ,41.48438    ,60.11719    ,53.43750    ,56.95313    ,49.57031    ,48.51563    ,56.60156    ,52.73438    ,53.08594    ,50.62500    ,42.53906    ,55.54688    ,45.00000    
02.10.2014 09:00:00,108.28125   ,68.90625    ,85.78125    ,108.28125   ,47.81250    ,0.00000     ,354.37500   ,326.25000   ,315.00000   ,320.62500   ,310.78125   ,327.65625   ,343.12500   ,322.03125   ,343.12500   ,337.50000   ,336.09375   ,343.12500   ,345.93750   ,334.68750   ,333.28125   ,345.93750   ,340.31250   ,345.93750   ,334.68750   ,344.53125   ,345.93750   ,344.53125   ,4.21875     ,7.03125     ,345.93750   ,323.43750   ,355.78125   ,345.93750   ,352.96875   ,357.18750   ,358.59375   ,340.31250   ,357.18750   ,358.59375   ,358.59375   ,14.06250    ,347.34375   ,1.40625     ,18.28125    ,357.18750   ,33.75000    ,8.43750     ,2.81250     ,39.37500    ,0.00000     ,0.00000     ,0.00000     ,0.01373     ,0.02747     ,0.02747     ,0.05493     ,1.35956     ,2.22473     ,1.00250     ,1.02997     ,0.85144     ,0.96130     ,1.29089     ,1.29089     ,1.62048     ,0.93384     ,0.71411     ,0.32959     ,0.30212     ,0.32959     ,0.30212     ,0.23346     ,0.19226     ,0.17853     ,0.09613     ,0.13733     ,0.09613     ,0.12360     ,0.05493     ,0.08240     ,0.02747     ,0.06866     ,0.09613     ,0.04120     ,0.02747     ,0.04120     ,0.01373     ,0.04120     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,10.19531    ,0.00000     ,46.75781    ,78.39844    ,73.47656    ,59.76563    ,58.35938    ,33.04688    ,33.39844    ,30.93750    ,27.77344    ,27.07031    ,39.72656    ,24.96094    ,22.85156    ,23.20313    ,27.07031    ,30.58594    ,27.77344    ,37.26563    ,29.88281    ,30.58594    ,30.58594    ,31.99219    ,36.21094    ,40.42969    ,37.61719    ,41.83594    ,36.56250    ,54.14063    ,44.64844    ,55.89844    ,48.86719    ,39.72656    ,60.82031    ,56.60156    ,48.51563    ,60.82031    ,34.45313    ,55.19531    ,51.32813    ,46.05469    ,48.16406    ,57.65625    ,56.95313    ,66.79688    ,54.49219    ,48.86719    ,58.35938    ,50.27344    
02.10.2014 10:00:00,216.56250   ,279.84375   ,74.53125    ,174.37500   ,50.62500    ,15.46875    ,344.53125   ,334.68750   ,320.62500   ,319.21875   ,327.65625   ,316.40625   ,329.06250   ,341.71875   ,330.46875   ,344.53125   ,333.28125   ,319.21875   ,348.75000   ,336.09375   ,341.71875   ,324.84375   ,326.25000   ,330.46875   ,324.84375   ,329.06250   ,326.25000   ,345.93750   ,5.62500     ,351.56250   ,329.06250   ,338.90625   ,343.12500   ,340.31250   ,350.15625   ,323.43750   ,355.78125   ,2.81250     ,43.59375    ,43.59375    ,8.43750     ,4.21875     ,11.25000    ,357.18750   ,2.81250     ,11.25000    ,9.84375     ,2.81250     ,358.59375   ,12.65625    ,0.00000     ,0.00000     ,0.00000     ,0.02747     ,0.02747     ,0.02747     ,0.09613     ,2.34833     ,5.10864     ,1.48315     ,0.64545     ,1.23596     ,0.78278     ,0.46692     ,0.90637     ,1.20850     ,0.85144     ,0.39825     ,0.35706     ,0.53558     ,0.59052     ,0.19226     ,0.13733     ,0.19226     ,0.16479     ,0.15106     ,0.12360     ,0.10986     ,0.10986     ,0.09613     ,0.08240     ,0.08240     ,0.04120     ,0.05493     ,0.04120     ,0.02747     ,0.04120     ,0.04120     ,0.01373     ,0.02747     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,0.01373     ,38.67188    ,76.28906    ,77.34375    ,78.04688    ,73.47656    ,55.54688    ,34.80469    ,27.77344    ,22.14844    ,31.64063    ,32.69531    ,18.98438    ,34.45313    ,44.64844    ,36.91406    ,24.96094    ,23.90625    ,36.91406    ,33.04688    ,27.07031    ,17.57813    ,40.07813    ,41.48438    ,33.39844    ,31.64063    ,40.78125    ,30.23438    ,46.75781    ,41.13281    ,39.72656    ,37.26563    ,41.48438    ,48.86719    ,39.72656    ,48.51563    ,54.14063    ,61.87500    ,52.03125    ,49.92188    ,54.84375    ,62.57813    ,56.60156    ,58.35938    ,54.84375    ,49.21875    ,50.97656    ,44.29688    ,54.49219    ,52.73438    ,40.78125    
